32775	4.138230	1.025477	3
29905	11.045988	1.637178	3
55123	4.102572	1.670560	1
0	0.835022	0.095914	2
47816	9.456708	0.750812	3
40580	8.936653	1.008837	3
42248	10.791506	0.984369	3
25792	10.751128	0.431730	3
8279	0.000000	1.077543	2
63504	2.165640	0.913770	1
5846	5.153995	0.533830	2
40879	5.036378	1.223634	3
53267	11.923702	1.659388	3
0	7.104231	1.693724	2
38519	12.519512	0.986719	3
23544	9.771637	0.745659	3
6528	5.563364	0.337144	2
4681	9.361171	1.238595	2
69242	7.016985	0.712575	1
9259	2.652540	0.493172	2
50754	8.516741	0.094493	3
59487	12.692031	0.366325	1
66696	10.534696	1.247152	1
28825	6.359064	1.605028	3
34648	2.046891	0.079246	1
65133	6.166471	0.659564	1
27271	9.070116	0.392633	3
37990	10.182034	0.223373	3
15899	1.523235	1.417521	2
613	5.903232	0.422424	2
32887	6.760952	0.447917	1
71443	8.158966	0.622703	1
29623	1.959807	1.568238	1
32619	7.793936	0.821426	3
75639	11.294417	1.059010	1
34173	11.108721	1.657942	3
16385	5.511914	1.334954	2
74240	11.606077	1.222084	1
42914	5.449800	0.388633	1
14383	0.426535	0.889702	2
29616	6.930805	0.959401	3
37309	10.729339	1.111594	3
11526	3.454544	0.236143	2
50114	12.067603	1.115033	3
37900	3.360033	0.397990	1
29377	7.408518	1.627179	3
36367	1.731089	1.444220	1
46013	10.355934	0.724134	3
2157	0.000000	0.698255	2
54323	8.916805	0.134275	3
9697	4.602527	1.512626	2
0	0.000000	1.633195	2
54224	10.254735	1.145619	3
1515	2.772539	1.203996	2
24090	9.440715	1.688086	3
43184	9.213226	0.395790	3
18236	4.249616	1.091259	2
2075	0.000000	0.543748	2
2366	3.136648	1.357102	2
51074	8.609924	1.217952	3
46690	12.589555	0.086560	3
59864	7.707068	0.075720	1
8122	0.000000	0.335841	2
17540	7.194499	1.544434	3
16806	1.709626	1.032821	2
11346	7.222633	1.263795	2
